elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
88.0,8.999242423805597e-5,0.0020612189577564584,0.002063182548451509,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
89.0,5.401950562524196e-5,0.002063010960138249,0.0020637180836147496,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
90.0,1.801144579859527e-5,0.0020641750387160175,0.00206425361877799,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
91.0,-1.8020792531820322e-5,0.002064710512703868,0.002064789153941231,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
92.0,-5.4066233597157236e-5,0.002064616892745262,0.0020653246891044717,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
93.0,-9.011389191310962e-5,0.00206389388116146,0.002065860224267712,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
94.0,-0.00012615277562793263,0.0020625413721415613,0.0020663957594309534,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
95.0,-0.00016217188987413512,0.0020605594518740486,0.0020669312945941934,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
96.0,-0.0001981602401228241,0.002057948398619781,0.002067466829757434,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
97.0,-0.0002341068355396763,0.0020547086827263626,0.002068002364920675,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
98.0,-0.0002700006923415152,0.0020508409665838737,0.0020685379000839155,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
99.0,-0.0003058308371524649,0.0020463461045219333,0.0020690734352471563,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
100.0,-0.0003415863103586575,0.0020412251426480967,0.002069608970410397,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
101.0,-0.0003772561694604688,0.0020354793186276136,0.0020701445055736375,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
102.0,-0.000412829492421256,0.002029110061404578,0.002070680040736879,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
103.0,-0.0004482953810115719,0.0020221189908645218,0.002071215575900119,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
104.0,-0.00048364296414783406,0.00201450791743854,0.00207175111106336,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
105.0,-0.0005188614012244237,0.0020062788416490168,0.002072286646226601,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
106.0,-0.0005539398854381937,0.00199743395359708,0.0020728221813898417,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
107.0,-0.0005888676471043684,0.0019879756323919,0.0020733577165530817,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
108.0,-0.0006236339569628143,0.001977906445521983,0.002073893251716323,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
109.0,-0.0006582281294736674,0.001967229148168615,0.0020744287868795634,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
110.0,-0.0006926395261013095,0.001955946682461643,0.002074964322042804,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
111.0,-0.0007268575585856773,0.0019440621766777884,0.0020754998572060446,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
