x,Up_V,Un_V,OCV_V,Up_nd,Un_nd,OCV_nd
0.49600800,3.97695265,0.13311074,3.84384191,154.86784948,5.18351022,149.68433926
0.49650700,3.97633336,0.13310763,3.84322573,154.84373347,5.18338903,149.66034444
0.49700600,3.97571272,0.13310451,3.84260821,154.81956469,5.18326749,149.63629720
0.49750500,3.97509069,0.13310138,3.84198931,154.79534194,5.18314555,149.61219638
0.49800400,3.97446724,0.13309824,3.84136900,154.77106399,5.18302315,149.58804084
0.49850300,3.97384234,0.13309508,3.84074726,154.74672967,5.18290023,149.56382944
0.49900200,3.97321596,0.13309191,3.84012406,154.72233777,5.18277672,149.53956105
0.49950100,3.97258808,0.13308872,3.83949936,154.69788711,5.18265255,149.51523456
0.50000000,3.97195866,0.13308551,3.83887314,154.67337653,5.18252767,149.49084886
0.50049900,3.97132766,0.13308229,3.83824538,154.64880486,5.18240200,149.46640286
0.50099800,3.97069507,0.13307904,3.83761604,154.62417096,5.18227547,149.44189549
0.50149700,3.97006086,0.13307576,3.83698509,154.59947368,5.18214801,149.41732567
0.50199600,3.96942498,0.13307246,3.83635252,154.57471191,5.18201956,149.39269234
0.50249500,3.96878742,0.13306914,3.83571829,154.54988452,5.18189003,149.36799448
0.50299400,3.96814815,0.13306578,3.83508237,154.52499042,5.18175936,149.34323106
0.50349300,3.96750714,0.13306240,3.83444474,154.50002852,5.18162746,149.31840106
0.50399200,3.96686436,0.13305898,3.83380538,154.47499775,5.18149426,149.29350349
0.50449100,3.96621978,0.13305552,3.83316426,154.44989706,5.18135967,149.26853739
0.50499000,3.96557338,0.13305203,3.83252136,154.42472541,5.18122362,149.24350179
0.50548900,3.96492513,0.13304849,3.83187664,154.39948178,5.18108602,149.21839576
0.50598800,3.96427501,0.13304492,3.83123010,154.37416515,5.18094678,149.19321838
0.50648700,3.96362299,0.13304130,3.83058169,154.34877456,5.18080581,149.16796875
0.50698600,3.96296904,0.13303763,3.82993141,154.32330902,5.18066303,149.14264599
0.50748500,3.96231315,0.13303391,3.82927924,154.29776760,5.18051835,149.11724926
0.50798400,3.96165528,0.13303015,3.82862513,154.27214937,5.18037166,149.09177771
0.50848300,3.96099542,0.13302633,3.82796909,154.24645341,5.18022287,149.06623055
0.50898200,3.96033354,0.13302245,3.82731109,154.22067886,5.18007188,149.04060698
0.50948100,3.95966962,0.13301851,3.82665110,154.19482485,5.17991859,149.01490626
0.50998000,3.95900363,0.13301451,3.82598912,154.16889055,5.17976289,148.98912766
0.51047900,3.95833556,0.13301045,3.82532511,154.14287514,5.17960468,148.96327046
0.51097800,3.95766540,0.13300632,3.82465907,154.11677784,5.17944385,148.93733400
0.51147700,3.95699310,0.13300212,3.82399098,154.09059789,5.17928027,148.91131762
0.51197600,3.95631867,0.13299785,3.82332082,154.06433457,5.17911385,148.88522072
0.51247500,3.95564208,0.13299350,3.82264858,154.03798716,5.17894445,148.85904270
0.51297400,3.95496331,0.13298907,3.82197424,154.01155499,5.17877196,148.83278302
0.51347300,3.95428235,0.13298456,3.82129779,153.98503741,5.17859626,148.80644116
0.51397200,3.95359918,0.13297996,3.82061922,153.95843382,5.17841720,148.78001662
0.51447100,3.95291378,0.13297527,3.81993851,153.93174363,5.17823466,148.75350897
0.51497000,3.95222615,0.13297049,3.81925566,153.90496628,5.17804851,148.72691777
0.51546900,3.95153626,0.13296561,3.81857065,153.87810127,5.17785860,148.70024266
0.51596800,3.95084412,0.13296064,3.81788348,153.85114809,5.17766479,148.67348330
0.51646700,3.95014969,0.13295556,3.81719414,153.82410632,5.17746694,148.64663937
0.51696600,3.94945298,0.13295037,3.81650262,153.79697552,5.17726490,148.61971063
0.51746500,3.94875398,0.13294507,3.81580891,153.76975533,5.17705850,148.59269683
0.51796400,3.94805267,0.13293965,3.81511302,153.74244541,5.17684759,148.56559782
0.51846300,3.94734905,0.13293411,3.81441493,153.71504544,5.17663201,148.53841343
0.51896200,3.94664311,0.13292845,3.81371465,153.68755518,5.17641158,148.51114359
0.51946100,3.94593484,0.13292266,3.81301218,153.65997438,5.17618614,148.48378824
0.51996000,3.94522425,0.13291674,3.81230750,153.63230288,5.17595551,148.45634737
0.52045900,3.94451132,0.13291068,3.81160064,153.60454053,5.17571950,148.42882103
0.52095800,3.94379606,0.13290448,3.81089158,153.57668722,5.17547793,148.40120929
0.52145700,3.94307846,0.13289813,3.81018033,153.54874291,5.17523060,148.37351230
0.52195600,3.94235852,0.13289162,3.80946689,153.52070757,5.17497732,148.34573024
0.52245500,3.94163624,0.13288496,3.80875128,153.49258123,5.17471788,148.31786335
0.52295400,3.94091163,0.13287813,3.80803350,153.46436397,5.17445207,148.28991190
0.52345300,3.94018469,0.13287114,3.80731355,153.43605591,5.17417968,148.26187623
0.52395200,3.93945542,0.13286397,3.80659145,153.40765721,5.17390049,148.23375672
0.52445100,3.93872383,0.13285662,3.80586721,153.37916808,5.17361426,148.20555383
0.52495000,3.93798993,0.13284908,3.80514084,153.35058879,5.17332076,148.17726803
0.52544900,3.93725371,0.13284135,3.80441236,153.32191964,5.17301976,148.14889988
0.52594800,3.93651520,0.13283342,3.80368178,153.29316099,5.17271100,148.12044999
0.52644700,3.93577440,0.13282529,3.80294911,153.26431323,5.17239423,148.09191899
0.52694600,3.93503132,0.13281694,3.80221438,153.23537682,5.17206920,148.06330763
0.52744500,3.93428598,0.13280838,3.80147761,153.20635227,5.17173562,148.03461665
0.52794400,3.93353839,0.13279958,3.80073881,153.17724012,5.17139322,148.00584690
0.52844300,3.93278857,0.13279056,3.79999801,153.14804098,5.17104173,147.97699925
0.52894200,3.93203653,0.13278129,3.79925524,153.11875550,5.17068084,147.94807466
0.52944100,3.93128229,0.13277177,3.79851051,153.08938439,5.17031026,147.91907413
0.52994000,3.93052587,0.13276200,3.79776387,153.05992839,5.16992967,147.88999872
0.53043900,3.92976729,0.13275196,3.79701533,153.03038833,5.16953876,147.86084956
0.53093800,3.92900657,0.13274165,3.79626492,153.00076504,5.16913721,147.83162783
0.53143700,3.92824374,0.13273106,3.79551269,152.97105945,5.16872467,147.80233478
0.53193600,3.92747883,0.13272017,3.79475865,152.94127251,5.16830081,147.77297170
0.53243500,3.92671184,0.13270899,3.79400286,152.91140524,5.16786526,147.74353998
0.53293400,3.92594283,0.13269749,3.79324533,152.88145869,5.16741766,147.71404104
0.53343300,3.92517180,0.13268568,3.79248612,152.85143399,5.16695763,147.68447636
0.53393200,3.92439880,0.13267354,3.79172527,152.82133230,5.16648480,147.65484750
0.53443100,3.92362386,0.13266106,3.79096280,152.79115485,5.16599876,147.62515608
0.53493000,3.92284700,0.13264823,3.79019877,152.76090288,5.16549911,147.59540377
0.53542900,3.92206826,0.13263503,3.78943322,152.73057774,5.16498542,147.56559231
0.53592800,3.92128767,0.13262147,3.78866620,152.70018078,5.16445728,147.53572350
0.53642700,3.92050528,0.13260753,3.78789776,152.66971343,5.16391423,147.50579920
0.53692600,3.91972112,0.13259319,3.78712794,152.63917715,5.16335581,147.47582133
0.53742500,3.91893523,0.13257844,3.78635679,152.60857346,5.16278158,147.44579188
0.53792400,3.91814765,0.13256328,3.78558437,152.57790392,5.16219103,147.41571289
0.53842300,3.91735841,0.13254768,3.78481074,152.54717016,5.16158369,147.38558647
0.53892200,3.91656758,0.13253164,3.78403594,152.51637383,5.16095904,147.35541479
0.53942100,3.91577517,0.13251514,3.78326003,152.48551663,5.16031656,147.32520007
0.53992000,3.91498125,0.13249817,3.78248308,152.45460032,5.15965573,147.29494460
0.54041900,3.91418586,0.13248071,3.78170515,152.42362670,5.15897598,147.26465072
0.54091800,3.91338904,0.13246276,3.78092629,152.39259761,5.15827677,147.23432085
0.54141700,3.91259085,0.13244429,3.78014656,152.36151493,5.15755750,147.20395743
0.54191600,3.91179133,0.13242529,3.77936605,152.33038058,5.15681758,147.17356300
0.54241500,3.91099054,0.13240574,3.77858480,152.29919654,5.15605641,147.14314013
0.54291400,3.91018852,0.13238563,3.77780289,152.26796480,5.15527335,147.11269145
0.54341300,3.90938533,0.13236494,3.77702038,152.23668742,5.15446777,147.08221965
0.54391200,3.90858101,0.13234366,3.77623735,152.20536647,5.15363900,147.05172747
0.54441100,3.90777564,0.13232177,3.77545387,152.17400408,5.15278637,147.02121771
0.54491000,3.90696925,0.13229924,3.77467001,152.14260239,5.15190918,146.99069322
0.54540900,3.90616192,0.13227607,3.77388585,152.11116360,5.15100671,146.96015689
0.54590800,3.90535368,0.13225222,3.77310146,152.07968992,5.15007825,146.92961167
0.54640700,3.90454461,0.13222769,3.77231692,152.04818361,5.14912303,146.89906058
0.54690600,3.90373476,0.13220246,3.77153231,152.01664693,5.14814029,146.86850664
0.54740500,3.90292419,0.13217649,3.77074770,151.98508221,5.14712923,146.83795297
0.54790400,3.90211296,0.13214978,3.76996318,151.95349177,5.14608906,146.80740271
0.54840300,3.90130113,0.13212230,3.76917883,151.92187797,5.14501893,146.77685903
0.54890200,3.90048876,0.13209403,3.76839473,151.89024319,5.14391801,146.74632518
0.54940100,3.89967591,0.13206495,3.76761097,151.85858984,5.14278541,146.71580443
0.54990000,3.89886265,0.13203502,3.76682762,151.82692034,5.14162026,146.68530008
0.55039900,3.89804904,0.13200424,3.76604479,151.79523713,5.14042162,146.65481551
0.55089800,3.89723513,0.13197258,3.76526255,151.76354267,5.13918857,146.62435410
0.55139700,3.89642100,0.13194001,3.76448100,151.73183943,5.13792015,146.59391927
0.55189600,3.89560671,0.13190650,3.76370021,151.70012989,5.13661538,146.56351451
0.55239500,3.89479233,0.13187204,3.76292029,151.66841656,5.13527325,146.53314331
0.55289400,3.89397791,0.13183658,3.76214132,151.63670194,5.13389273,146.50280921
0.55339300,3.89316352,0.13180012,3.76136340,151.60498854,5.13247278,146.47251576
0.55389200,3.89234922,0.13176262,3.76058661,151.57327889,5.13101232,146.44226657
0.55439100,3.89153509,0.13172404,3.75981105,151.54157551,5.12951024,146.41206526
0.55489000,3.89072119,0.13168437,3.75903681,151.50988092,5.12796543,146.38191549
0.55538900,3.88990757,0.13164358,3.75826399,151.47819765,5.12637673,146.35182092
0.55588800,3.88909431,0.13160162,3.75749269,151.44652824,5.12474298,146.32178526
0.55638700,3.88828147,0.13155848,3.75672299,151.41487520,5.12306297,146.29181223
0.55688600,3.88746912,0.13151412,3.75595500,151.38324104,5.12133547,146.26190557
0.55738500,3.88665731,0.13146851,3.75518881,151.35162829,5.11955924,146.23206905
0.55788400,3.88584612,0.13142161,3.75442452,151.32003945,5.11773300,146.20230645
0.55838300,3.88503561,0.13137339,3.75366222,151.28847700,5.11585546,146.17262155
0.55888200,3.88422584,0.13132383,3.75290201,151.25694343,5.11392527,146.14301816
0.55938100,3.88341687,0.13127287,3.75214400,151.22544121,5.11194109,146.11350012
0.55988000,3.88260878,0.13122050,3.75138828,151.19397279,5.10990154,146.08407124
0.56037900,3.88180161,0.13116667,3.75063494,151.16254059,5.10780522,146.05473537
0.56087800,3.88099543,0.13111134,3.74988409,151.13114705,5.10565069,146.02549636
0.56137700,3.88019031,0.13105448,3.74913583,151.09979455,5.10343650,145.99635806
0.56187600,3.87938630,0.13099605,3.74839026,151.06848547,5.10116116,145.96732432
0.56237500,3.87858347,0.13093601,3.74764746,151.03722216,5.09882317,145.93839900
0.56287400,3.87778188,0.13087432,3.74690755,151.00600695,5.09642099,145.90958596
0.56337300,3.87698158,0.13081095,3.74617063,150.97484212,5.09395307,145.88088905
0.56387200,3.87618263,0.13074584,3.74543678,150.94372996,5.09141783,145.85231214
0.56437100,3.87538509,0.13067897,3.74470612,150.91267271,5.08881365,145.82385906
0.56487000,3.87458901,0.13061028,3.74397873,150.88167257,5.08613893,145.79553365
0.56536900,3.87379446,0.13053974,3.74325472,150.85073173,5.08339199,145.76733974
0.56586800,3.87300149,0.13046731,3.74253419,150.81985233,5.08057117,145.73928116
0.56636700,3.87221015,0.13039293,3.74181722,150.78903648,5.07767477,145.71136170
0.56686600,3.87142050,0.13031656,3.74110393,150.75828625,5.07470108,145.68358517
0.56736500,3.87063258,0.13023817,3.74039441,150.72760369,5.07164837,145.65595532
0.56786400,3.86984645,0.13015770,3.73968875,150.69699079,5.06851487,145.62847592
0.56836300,3.86906216,0.13007512,3.73898704,150.66644951,5.06529882,145.60115069
0.56886200,3.86827976,0.12999036,3.73828940,150.63598178,5.06199843,145.57398335
0.56936100,3.86749930,0.12990340,3.73759590,150.60558947,5.05861189,145.54697758
0.56986000,3.86672082,0.12981417,3.73690664,150.57527442,5.05513740,145.52013703
0.57035900,3.86594437,0.12972265,3.73622172,150.54503843,5.05157311,145.49346532
0.57085800,3.86516999,0.12962876,3.73554123,150.51488325,5.04791719,145.46696606
0.57135700,3.86439774,0.12953248,3.73486526,150.48481058,5.04416779,145.44064279
0.57185600,3.86362764,0.12943375,3.73419389,150.45482209,5.04032305,145.41449904
0.57235500,3.86285975,0.12933252,3.73352723,150.42491939,5.03638111,145.38853828
0.57285400,3.86209410,0.12922875,3.73286536,150.39510406,5.03234010,145.36276396
0.57335300,3.86133074,0.12912238,3.73220835,150.36537761,5.02819816,145.33717945
0.57385200,3.86056969,0.12901338,3.73155631,150.33574153,5.02395342,145.31178811
0.57435100,3.85981101,0.12890169,3.73090932,150.30619724,5.01960401,145.28659323
0.57485000,3.85905471,0.12878726,3.73026745,150.27674612,5.01514808,145.26159804
0.57534900,3.85830085,0.12867005,3.72963079,150.24738952,5.01058379,145.23680573
0.57584800,3.85754944,0.12855001,3.72899942,150.21812870,5.00590928,145.21221942
0.57634700,3.85680052,0.12842710,3.72837342,150.18896492,5.00112275,145.18784217
0.57684600,3.85605413,0.12830126,3.72775287,150.15989935,4.99622239,145.16367696
0.57734500,3.85531029,0.12817245,3.72713784,150.13093313,4.99120640,145.13972673
0.57784400,3.85456902,0.12804063,3.72652840,150.10206737,4.98607304,145.11599432
0.57834300,3.85383037,0.12790574,3.72592462,150.07330308,4.98082057,145.09248251
0.57884200,3.85309434,0.12776776,3.72532658,150.04464128,4.97544729,145.06919399
0.57934100,3.85236097,0.12762663,3.72473434,150.01608289,4.96995153,145.04613137
0.57984000,3.85163028,0.12748231,3.72414797,149.98762883,4.96433166,145.02329717
0.58033900,3.85090229,0.12733477,3.72356752,149.95927992,4.95858610,145.00069383
0.58083800,3.85017702,0.12718396,3.72299306,149.93103698,4.95271330,144.97832367
0.58133700,3.84945449,0.12702984,3.72242465,149.90290074,4.94671180,144.95618895
0.58183600,3.84873472,0.12687238,3.72186234,149.87487193,4.94058014,144.93429179
0.58233500,3.84801773,0.12671155,3.72130618,149.84695118,4.93431697,144.91263421
0.58283400,3.84730352,0.12654730,3.72075622,149.81913911,4.92792096,144.89121814
0.58333300,3.84659212,0.12637961,3.72021251,149.79143628,4.92139090,144.87004538
0.58383200,3.84588354,0.12620845,3.71967509,149.76384321,4.91472561,144.84911760
0.58433100,3.84517779,0.12603379,3.71914401,149.73636037,4.90792401,144.82843635
0.58483000,3.84447489,0.12585560,3.71861929,149.70898818,4.90098510,144.80800308
0.58532900,3.84377483,0.12567386,3.71810097,149.68172703,4.89390797,144.78781906
0.58582800,3.84307763,0.12548855,3.71758908,149.65457725,4.88669179,144.76788546
0.58632700,3.84238330,0.12529965,3.71708365,149.62753915,4.87933586,144.74820329
0.58682600,3.84169185,0.12510715,3.71658470,149.60061296,4.87183954,144.72877342
0.58732500,3.84100327,0.12491103,3.71609224,149.57379890,4.86420233,144.70959657
0.58782400,3.84031758,0.12471128,3.71560630,149.54709715,4.85642385,144.69067330
0.58832300,3.83963478,0.12450790,3.71512688,149.52050782,4.84850380,144.67200402
0.58882200,3.83895486,0.12430087,3.71465399,149.49403101,4.84044204,144.65358897
0.58932100,3.83827784,0.12409021,3.71418763,149.46766676,4.83223854,144.63542822
0.58982000,3.83760370,0.12387591,3.71372779,149.44141509,4.82389341,144.61752169
0.59031900,3.83693246,0.12365798,3.71327448,149.41527598,4.81540688,144.59986909
0.59081800,3.83626410,0.12343643,3.71282768,149.38924935,4.80677935,144.58246999
0.59131700,3.83559863,0.12321127,3.71238737,149.36333511,4.79801135,144.56532376
0.59181600,3.83493605,0.12298252,3.71195353,149.33753312,4.78910354,144.54842958
0.59231500,3.83427634,0.12275020,3.71152614,149.31184322,4.78005676,144.53178645
0.59281400,3.83361951,0.12251434,3.71110517,149.28626520,4.77087201,144.51539319
0.59331300,3.83296554,0.12227496,3.71069058,149.26079883,4.76155042,144.49924841
0.59381200,3.83231443,0.12203211,3.71028232,149.23544385,4.75209332,144.48335053
0.59431100,3.83166618,0.12178581,3.70988037,149.21019994,4.74250217,144.46769778
0.59481000,3.83102077,0.12153611,3.70948465,149.18506680,4.73277861,144.45228818
0.59530900,3.83037819,0.12128306,3.70909513,149.16004405,4.72292447,144.43711958
0.59580800,3.82973844,0.12102671,3.70871173,149.13513132,4.71294173,144.42218959
0.59630700,3.82910150,0.12076711,3.70833440,149.11032819,4.70283254,144.40749565
0.59680600,3.82846737,0.12050432,3.70796305,149.08563422,4.69259924,144.39303498
0.59730500,3.82783603,0.12023841,3.70759762,149.06104895,4.68224432,144.37880463
0.59780400,3.82720747,0.11996945,3.70723802,149.03657188,4.67177047,144.36480141
0.59830300,3.82658167,0.11969750,3.70688417,149.01220250,4.66118054,144.35102196
0.59880200,3.82595863,0.11942265,3.70653598,148.98794028,4.65047755,144.33746273
0.59930100,3.82533832,0.11914498,3.70619334,148.96378464,4.63966469,144.32411996
0.59980000,3.82472073,0.11886457,3.70585616,148.93973502,4.62874532,144.31098970
0.60029900,3.82410585,0.11858152,3.70552433,148.91579081,4.61772298,144.29806782
0.60079800,3.82349366,0.11829592,3.70519774,148.89195137,4.60660135,144.28535002
0.60129700,3.82288415,0.11800787,3.70487628,148.86821608,4.59538429,144.27283180
0.60179600,3.82227729,0.11771748,3.70455982,148.84458427,4.58407579,144.26050849
0.60229500,3.82167308,0.11742484,3.70424824,148.82105527,4.57268001,144.24837526
0.60279400,3.82107148,0.11713007,3.70394142,148.79762837,4.56120126,144.23642711
0.60329300,3.82047249,0.11683328,3.70363921,148.77430287,4.54964397,144.22465890
0.60379200,3.81987609,0.11653459,3.70334149,148.75107804,4.53801273,144.21306531
0.60429100,3.81928225,0.11623413,3.70304812,148.72795315,4.52631223,144.20164091
0.60479000,3.81869095,0.11593201,3.70275894,148.70492742,4.51454730,144.19038012
0.60528900,3.81810219,0.11562836,3.70247383,148.68200011,4.50272288,144.17927723
0.60578800,3.81751593,0.11532332,3.70219261,148.65917043,4.49084401,144.16832642
0.60628700,3.81693216,0.11501700,3.70191515,148.63643758,4.47891582,144.15752177
0.60678600,3.81635085,0.11470956,3.70164129,148.61380077,4.46694354,144.14685723
0.60728500,3.81577199,0.11440112,3.70137087,148.59125919,4.45493249,144.13632669
0.60778400,3.81519556,0.11409182,3.70110373,148.56881200,4.44288804,144.12592396
0.60828300,3.81462152,0.11378181,3.70083972,148.54645838,4.43081563,144.11564276
0.60878200,3.81404987,0.11347122,3.70057866,148.52419750,4.41872075,144.10547675
0.60928100,3.81348058,0.11316019,3.70032039,148.50202850,4.40660892,144.09541957
0.60978000,3.81291363,0.11284887,3.70006476,148.47995053,4.39448573,144.08546480
0.61027900,3.81234899,0.11253740,3.69981159,148.45796272,4.38235674,144.07560599
0.61077800,3.81178664,0.11222593,3.69956071,148.43606423,4.37022755,144.06583668
0.61127700,3.81122657,0.11191459,3.69931197,148.41425416,4.35810375,144.05615041
0.61177600,3.81066874,0.11160354,3.69906520,148.39253165,4.34599094,144.04654071
0.61227500,3.81011314,0.11129291,3.69882023,148.37089581,4.33389468,144.03700113
0.61277400,3.80955974,0.11098285,3.69857689,148.34934576,4.32182049,144.02752527
0.61327300,3.80900852,0.11067350,3.69833502,148.32788062,4.30977388,144.01810674
0.61377200,3.80845946,0.11036499,3.69809447,148.30649949,4.29776029,144.00873920
0.61427100,3.80791254,0.11005747,3.69785506,148.28520148,4.28578510,143.99941638
0.61477000,3.80736772,0.10975108,3.69761664,148.26398570,4.27385363,143.99013207
0.61526900,3.80682500,0.10944594,3.69737906,148.24285124,4.26197110,143.98088014
0.61576800,3.80628434,0.10914219,3.69714215,148.22179723,4.25014268,143.97165455
0.61626700,3.80574572,0.10883996,3.69690576,148.20082275,4.23837340,143.96244935
0.61676600,3.80520912,0.10853937,3.69666975,148.17992692,4.22666822,143.95325870
0.61726500,3.80467452,0.10824056,3.69643396,148.15910883,4.21503197,143.94407686
0.61776400,3.80414189,0.10794364,3.69619826,148.13836759,4.20346936,143.93489823
0.61826300,3.80361122,0.10764872,3.69596250,148.11770231,4.19198498,143.92571733
0.61876200,3.80308247,0.10735593,3.69572654,148.09711209,4.18058328,143.91652881
0.61926100,3.80255562,0.10706537,3.69549025,148.07659604,4.16926858,143.90732746
0.61976000,3.80203066,0.10677715,3.69525350,148.05615328,4.15804505,143.89810823
0.62025900,3.80150756,0.10649138,3.69501617,148.03578292,4.14691670,143.88886622
0.62075800,3.80098629,0.10620815,3.69477813,148.01548407,4.13588739,143.87959668
0.62125700,3.80046683,0.10592756,3.69453927,147.99525586,4.12496084,143.87029502
0.62175600,3.79994917,0.10564970,3.69429947,147.97509740,4.11414058,143.86095682
0.62225500,3.79943328,0.10537466,3.69405862,147.95500783,4.10342999,143.85157784
0.62275400,3.79891913,0.10510251,3.69381662,147.93498628,4.09283227,143.84215400
0.62325300,3.79840671,0.10483334,3.69357337,147.91503187,4.08235047,143.83268140
0.62375200,3.79789599,0.10456723,3.69332876,147.89514375,4.07198745,143.82315630
0.62425100,3.79738695,0.10430423,3.69308272,147.87532107,4.06174590,143.81357517
0.62475000,3.79687957,0.10404441,3.69283516,147.85556297,4.05162834,143.80393462
0.62524900,3.79637382,0.10378784,3.69258599,147.83586860,4.04163712,143.79423147
0.62574800,3.79586970,0.10353457,3.69233513,147.81623713,4.03177441,143.78446271
0.62624700,3.79536716,0.10328465,3.69208251,147.79666772,4.02204221,143.77462550
0.62674600,3.79486620,0.10303813,3.69182807,147.77715953,4.01244235,143.76471718
0.62724500,3.79436678,0.10279505,3.69157174,147.75771176,4.00297648,143.75473527
0.62774400,3.79386890,0.10255545,3.69131346,147.73832357,3.99364611,143.74467746
0.62824300,3.79337253,0.10231936,3.69105317,147.71899415,3.98445254,143.73454162
0.62874200,3.79287765,0.10208681,3.69079083,147.69972271,3.97539694,143.72432577
0.62924100,3.79238423,0.10185784,3.69052639,147.68050843,3.96648033,143.71402811
0.62974000,3.79189226,0.10163245,3.69025981,147.66135054,3.95770353,143.70364701
0.63023900,3.79140172,0.10141068,3.68999104,147.64224823,3.94906725,143.69318099
0.63073800,3.79091259,0.10119252,3.68972007,147.62320074,3.94057202,143.68262872
0.63123700,3.79042484,0.10097800,3.68944684,147.60420728,3.93221824,143.67198904
0.63173600,3.78993846,0.10076712,3.68917135,147.58526710,3.92400617,143.66126092
0.63223500,3.78945344,0.10055988,3.68889356,147.56637943,3.91593593,143.65044350
0.63273400,3.78896974,0.10035628,3.68861346,147.54754352,3.90800750,143.63953602
0.63323300,3.78848735,0.10015632,3.68833103,147.52875862,3.90022073,143.62853789
0.63373200,3.78800625,0.09995999,3.68804626,147.51002401,3.89257537,143.61744864
0.63423100,3.78752642,0.09976728,3.68775915,147.49133895,3.88507103,143.60626792
0.63473000,3.78704785,0.09957818,3.68746967,147.47270271,3.87770721,143.59499550
0.63522900,3.78657051,0.09939267,3.68717785,147.45411458,3.87048330,143.58363129
0.63572800,3.78609439,0.09921074,3.68688366,147.43557386,3.86339859,143.57217527
0.63622700,3.78561947,0.09903236,3.68658712,147.41707983,3.85645227,143.56062756
0.63672600,3.78514574,0.09885751,3.68628823,147.39863182,3.84964345,143.54898837
0.63722500,3.78467316,0.09868617,3.68598700,147.38022913,3.84297111,143.53725801
0.63772400,3.78420173,0.09851830,3.68568343,147.36187108,3.83643420,143.52543687
0.63822300,3.78373143,0.09835388,3.68537755,147.34355700,3.83003156,143.51352544
0.63872200,3.78326225,0.09819288,3.68506937,147.32528623,3.82376194,143.50152429
0.63922100,3.78279415,0.09803526,3.68475889,147.30705812,3.81762406,143.48943406
0.63972000,3.78232714,0.09788099,3.68444615,147.28887202,3.81161655,143.47725547
0.64021900,3.78186119,0.09773003,3.68413116,147.27072728,3.80573798,143.46498930
0.64071800,3.78139629,0.09758234,3.68381394,147.25262327,3.79998688,143.45263640
0.64121700,3.78093241,0.09743789,3.68349452,147.23455937,3.79436170,143.44019767
0.64171600,3.78046955,0.09729663,3.68317292,147.21653496,3.78886088,143.42767409
0.64221500,3.78000769,0.09715853,3.68284916,147.19854943,3.78348278,143.41506666
0.64271400,3.77954681,0.09702353,3.68252328,147.18060218,3.77822574,143.40237644
0.64321300,3.77908690,0.09689159,3.68219531,147.16269261,3.77308807,143.38960453
0.64371200,3.77862794,0.09676268,3.68186526,147.14482013,3.76806804,143.37675208
0.64421100,3.77816992,0.09663674,3.68153317,147.12698416,3.76316390,143.36382026
0.64471000,3.77771282,0.09651374,3.68119908,147.10918413,3.75837385,143.35081028
0.64520900,3.77725663,0.09639361,3.68086302,147.09141947,3.75369610,143.33772338
0.64570800,3.77680133,0.09627633,3.68052501,147.07368963,3.74912882,143.32456081
0.64620700,3.77634692,0.09616183,3.68018509,147.05599405,3.74467019,143.31132386
0.64670600,3.77589337,0.09605008,3.67984329,147.03833219,3.74031836,143.29801383
0.64720500,3.77544067,0.09594102,3.67949965,147.02070352,3.73607147,143.28463205
0.64770400,3.77498881,0.09583461,3.67915420,147.00310750,3.73192766,143.27117984
0.64820300,3.77453777,0.09573080,3.67880698,146.98554360,3.72788507,143.25765854
0.64870200,3.77408755,0.09562953,3.67845802,146.96801133,3.72394183,143.24406950
0.64920100,3.77363813,0.09553078,3.67810735,146.95051016,3.72009607,143.23041409
0.64970000,3.77318949,0.09543447,3.67775501,146.93303960,3.71634594,143.21669365
0.65019900,3.77274162,0.09534058,3.67740104,146.91559914,3.71268958,143.20290956
0.65069800,3.77229452,0.09524905,3.67704547,146.89818832,3.70912514,143.18906318
0.65119700,3.77184816,0.09515983,3.67668834,146.88080663,3.70565078,143.17515585
0.65169600,3.77140255,0.09507287,3.67632967,146.86345361,3.70226467,143.16118895
0.65219500,3.77095765,0.09498814,3.67596951,146.84612880,3.69896499,143.14716381
0.65269400,3.77051347,0.09490558,3.67560789,146.82883172,3.69574995,143.13308177
0.65319300,3.77006998,0.09482514,3.67524484,146.81156194,3.69261775,143.11894418
0.65369200,3.76962719,0.09474679,3.67488040,146.79431899,3.68956663,143.10475236
0.65419100,3.76918508,0.09467048,3.67451460,146.77710244,3.68659482,143.09050762
0.65469000,3.76874363,0.09459615,3.67414747,146.75991185,3.68370060,143.07621125
0.65518900,3.76830284,0.09452378,3.67377906,146.74274679,3.68088225,143.06186455
0.65568800,3.76786269,0.09445331,3.67340938,146.72560685,3.67813807,143.04746878
0.65618700,3.76742317,0.09438470,3.67303847,146.70849161,3.67546639,143.03302522
0.65668600,3.76698428,0.09431791,3.67266637,146.69140065,3.67286557,143.01853508
0.65718500,3.76654601,0.09425290,3.67229311,146.67433358,3.67033396,143.00399961
0.65768400,3.76610833,0.09418963,3.67191871,146.65728999,3.66786998,142.98942001
0.65818300,3.76567125,0.09412805,3.67154320,146.64026950,3.66547203,142.97479747
0.65868200,3.76523476,0.09406813,3.67116663,146.62327171,3.66313855,142.96013316
0.65918100,3.76479883,0.09400982,3.67078901,146.60629625,3.66086803,142.94542822
0.65968000,3.76436347,0.09395309,3.67041038,146.58934275,3.65865894,142.93068381
0.66017900,3.76392867,0.09389790,3.67003076,146.57241083,3.65650981,142.91590102
0.66067800,3.76349441,0.09384422,3.66965019,146.55550013,3.65441918,142.90108095
0.66117700,3.76306068,0.09379200,3.66926869,146.53861030,3.65238562,142.88622468
