node_id,x,y
336,-8.307647116077181e-21,-1.4131238400000002e-6
337,4.376767589085895e-7,-1.347030555497207e-6
338,8.344079815489375e-7,-1.1484640601008079e-6
339,1.1510754892930164e-6,-8.363052959159568e-7
340,1.3562403128967317e-6,-4.40669190485226e-7
341,1.42926336e-6,4.20436146288792e-21
342,1.3623801511630856e-6,4.4266414486963646e-7
343,1.161521206061867e-6,8.438945533840108e-7
344,8.457918677510426e-7,1.1641326352540662e-6
345,4.4565657644628774e-7,1.3715899085626047e-6
346,3.5393213445459426e-21,1.44540288e-6
347,-4.4765153083070274e-7,1.3777297468289575e-6
348,-8.533811252191003e-7,1.1745783520229137e-6
349,-1.177189781215116e-6,8.552784395861284e-7
350,-1.3869395042284786e-6,4.506439624073496e-7
351,-1.4615424e-6,1.1456997953550405e-20
352,-1.3930793424948357e-6,-4.5263891679174954e-7
353,-1.1876354979839727e-6,-8.628676970541733e-7
354,-8.647650114211974e-7,-1.1902469271761777e-6
355,-4.5563134836839176e-7,-1.4022890998943582e-6
356,1.4504547162752823e-21,-1.4776819200000001e-6
357,4.576263027528163e-7,-1.408428938160708e-6
358,8.723542688892462e-7,-1.2006926439450318e-6
359,1.2033040731372274e-6,-8.742515832562834e-7
360,1.4176386955602317e-6,-4.606187343294538e-7
361,1.4938214400000003e-6,-6.5858531219772845e-21
362,1.4237785338265866e-6,4.62613688713863e-7
363,1.2137497899060786e-6,8.818408407243365e-7
364,8.837381550913523e-7,1.2163612190982894e-6
365,4.6560612029051595e-7,1.432988291226105e-6
366,1.479615476180045e-20,1.50996096e-6
367,-4.676010746749095e-7,1.4391281294924647e-6
368,-8.913274125594089e-7,1.2268069358671376e-6
369,-1.229418365059339e-6,8.932247269264383e-7
370,-1.4483378868919854e-6,4.705935062515576e-7
371,-1.52610048e-6,1.493258001114175e-21
372,-1.4544777251583365e-6,-4.725884606359766e-7
373,-1.2398640818281842e-6,-9.008139843944992e-7
374,-9.027112987615243e-7,-1.2424755110203883e-6
375,-4.7558089221261997e-7,-1.4636874825578588e-6
376,-9.822190870185445e-21,-1.54224e-6
377,4.775758465970231e-7,-1.469827320824215e-6
378,9.103005562295721e-7,-1.2529212277892434e-6
379,1.2555326569814507e-6,-9.121978705965929e-7
380,1.4790370782237389e-6,-4.805682781736615e-7
381,1.5583795200000002e-6,-1.8325117540827316e-20
382,1.4851769164900938e-6,4.825632325580693e-7
383,1.2659783737503027e-6,9.197871280646447e-7
384,9.216844424316792e-7,1.2685898029425002e-6
385,4.855556641347238e-7,1.494386673889612e-6
