coh_id,n1_bot,n2_bot,n4_top,n3_top,length,interface_type
8342,19702,19703,42418,42419,2.2836407265629722e-8,NE_NCC
8343,19703,19704,42419,42420,2.284892454346386e-8,NE_NCC
8344,19704,19705,42420,42421,2.286144182298519e-8,NE_NCC
8345,19705,19706,42421,42422,2.287395910419792e-8,NE_NCC
8346,19706,19707,42422,42423,2.2886476387089878e-8,NE_NCC
8347,19707,19708,42423,42424,2.2898993671667633e-8,NE_NCC
8348,19708,19709,42424,42425,2.291151095792158e-8,NE_NCC
8349,19709,19710,42425,42426,2.2924028245848785e-8,NE_NCC
8350,19710,19711,42426,42427,2.2936545535453667e-8,NE_NCC
8351,19711,19712,42427,42428,2.2949062826724018e-8,NE_NCC
8352,19712,19713,42428,42429,2.2961580119666465e-8,NE_NCC
8353,19713,19714,42429,42430,2.297409741427139e-8,NE_NCC
8354,19714,19715,42430,42431,2.298661471053601e-8,NE_NCC
8355,19715,19716,42431,42432,2.2999132008464505e-8,NE_NCC
8356,19716,19717,42432,42433,2.301164930804735e-8,NE_NCC
8357,19717,19718,42433,42434,2.302416660928177e-8,NE_NCC
8358,19718,19719,42434,42435,2.3036683912171933e-8,NE_NCC
8359,19719,19720,42435,42436,2.304920121670606e-8,NE_NCC
8360,19720,19721,42436,42437,2.3061718522890638e-8,NE_NCC
8361,19721,19722,42437,42438,2.307423583071602e-8,NE_NCC
8362,19722,19723,42438,42439,2.3086753140179513e-8,NE_NCC
8363,19723,19724,42439,42440,2.30992704512855e-8,NE_NCC
8364,19724,19725,42440,42441,2.311178776402193e-8,NE_NCC
8365,19725,19726,42441,42442,2.3124305078395623e-8,NE_NCC
8366,19726,19727,42442,42443,2.3136822394396768e-8,NE_NCC
8367,19727,19728,42443,42444,2.3149339712022744e-8,NE_NCC
8368,19728,19729,42444,42445,2.3161857031277962e-8,NE_NCC
8369,19729,19730,42445,42446,2.3174374352150417e-8,NE_NCC
8370,19730,19731,42446,42447,2.3186891674646836e-8,NE_NCC
8371,19731,19732,42447,42448,2.3199408998757644e-8,NE_NCC
8372,19732,19733,42448,42449,2.321192632448016e-8,NE_NCC
8373,19733,19734,42449,42450,2.322444365181883e-8,NE_NCC
8374,19734,19735,42450,42451,2.3236960980763927e-8,NE_NCC
8375,19735,19736,42451,42452,2.3249478311312982e-8,NE_NCC
8376,19736,19737,42452,42453,2.3261995643470408e-8,NE_NCC
8377,19737,19738,42453,42454,2.3274512977224146e-8,NE_NCC
8378,19738,19739,42454,42455,2.3287030312581123e-8,NE_NCC
8379,19739,19740,42455,42456,2.329954764953164e-8,NE_NCC
8380,19740,19741,42456,42457,2.3312064988073126e-8,NE_NCC
8381,19741,19742,42457,42458,2.3324582328210124e-8,NE_NCC
8382,19742,19743,42458,42459,2.33370996699306e-8,NE_NCC
8383,19743,19744,42459,42460,2.3349617013241482e-8,NE_NCC
8384,19744,19745,42460,42461,2.3362134358133088e-8,NE_NCC
8385,19745,19746,42461,42462,2.3374651704602902e-8,NE_NCC
8386,19746,19747,42462,42463,2.3387169052655506e-8,NE_NCC
8387,19747,19748,42463,42464,2.339968640227882e-8,NE_NCC
8388,19748,19749,42464,42465,2.3412203753479895e-8,NE_NCC
8389,19749,19750,42465,42466,2.3424721106249057e-8,NE_NCC
8390,19750,19751,42466,42467,2.343723846058374e-8,NE_NCC
8391,19751,19752,42467,42468,2.344975581648857e-8,NE_NCC
8392,19752,19753,42468,42469,2.346227317395401e-8,NE_NCC
8393,19753,19754,42469,42470,2.347479053297744e-8,NE_NCC
8394,19754,19755,42470,42471,2.348730789356356e-8,NE_NCC
8395,19755,19756,42471,42472,2.3499825255700393e-8,NE_NCC
8396,19756,19757,42472,42473,2.3512342619394893e-8,NE_NCC
8397,19757,19758,42473,42474,2.3524859984637478e-8,NE_NCC
8398,19758,19759,42474,42475,2.353737735142566e-8,NE_NCC
8399,19759,19760,42475,42476,2.3549894719764224e-8,NE_NCC
8400,19760,19761,42476,42477,2.3562412089640973e-8,NE_NCC
8401,19761,19762,42477,42478,2.3574929461063166e-8,NE_NCC
8402,19762,19763,42478,42479,2.3587446834021126e-8,NE_NCC
8403,19763,19764,42479,42480,2.3599964208512295e-8,NE_NCC
8404,19764,19765,42480,42481,2.3612481584541706e-8,NE_NCC
8405,19765,19766,42481,42482,2.3624998962097037e-8,NE_NCC
8406,19766,19767,42482,42483,2.3637516341185474e-8,NE_NCC
8407,19767,19768,42483,42484,2.365003372179767e-8,NE_NCC
8408,19768,19769,42484,42485,2.3662551103930814e-8,NE_NCC
8409,19769,19770,42485,42486,2.367506848759008e-8,NE_NCC
8410,19770,19771,42486,42487,2.3687585872765616e-8,NE_NCC
8411,19771,19772,42487,42488,2.370010325945492e-8,NE_NCC
8412,19772,19773,42488,42489,2.3712620647663057e-8,NE_NCC
8413,19773,19774,42489,42490,2.3725138037377913e-8,NE_NCC
8414,19774,19775,42490,42491,2.3737655428606695e-8,NE_NCC
8415,19775,19776,42491,42492,2.3750172821339728e-8,NE_NCC
8416,19776,19777,42492,42493,2.3762690215574798e-8,NE_NCC
8417,19777,19778,42493,42494,2.3775207611316588e-8,NE_NCC
8418,19778,19779,42494,42495,2.3787725008553242e-8,NE_NCC
8419,19779,19780,42495,42496,2.3800242407291917e-8,NE_NCC
8420,19780,19781,42496,42497,2.3812759807523078e-8,NE_NCC
8421,19781,19782,42497,42498,2.3825277209244344e-8,NE_NCC
8422,19782,19783,42498,42499,2.3837794612460648e-8,NE_NCC
8423,19783,19784,42499,42500,2.3850312017159877e-8,NE_NCC
8424,19784,19785,42500,42501,2.3862829423349478e-8,NE_NCC
8425,19785,19786,42501,42502,2.3875346831019797e-8,NE_NCC
8426,19786,19787,42502,42503,2.3887864240168508e-8,NE_NCC
8427,19787,19788,42503,42504,2.390038165080056e-8,NE_NCC
8428,19788,19789,42504,42505,2.391289906290638e-8,NE_NCC
8429,19789,19790,42505,42506,2.392541647648359e-8,NE_NCC
8430,19790,19791,42506,42507,2.3937933891537194e-8,NE_NCC
8431,19791,19792,42507,42508,2.395045130805522e-8,NE_NCC
8432,19792,19793,42508,42509,2.3962968726044992e-8,NE_NCC
8433,19793,19794,42509,42510,2.397548614549701e-8,NE_NCC
8434,19794,19795,42510,42511,2.3988003566408864e-8,NE_NCC
8435,19795,19796,42511,42512,2.4000520988785698e-8,NE_NCC
8436,19796,19797,42512,42513,2.4013038412615448e-8,NE_NCC
8437,19797,19798,42513,42514,2.4025555837905515e-8,NE_NCC
8438,19798,19799,42514,42515,2.403807326464638e-8,NE_NCC
8439,19799,19800,42515,42516,2.4050590692835747e-8,NE_NCC
8440,19800,19801,42516,42517,2.406310812247865e-8,NE_NCC
8441,19801,19802,42517,42518,2.407562555356317e-8,NE_NCC
8442,19802,19803,42518,42519,2.4088142986096625e-8,NE_NCC
8443,19803,19804,42519,42520,2.410066042006971e-8,NE_NCC
8444,19804,19805,42520,42521,2.4113177855480016e-8,NE_NCC
8445,19805,19806,42521,42522,2.412569529233243e-8,NE_NCC
8446,19806,19807,42522,42523,2.413821273061776e-8,NE_NCC
8447,19807,19808,42523,42524,2.4150730170333623e-8,NE_NCC
8448,19808,19809,42524,42525,2.4163247611485077e-8,NE_NCC
8449,19809,19810,42525,42526,2.417576505406019e-8,NE_NCC
8450,19810,19811,42526,42527,2.418828249806641e-8,NE_NCC
8451,19811,19812,42527,42528,2.4200799943494384e-8,NE_NCC
8452,19812,19813,42528,42529,2.4213317390341656e-8,NE_NCC
8453,19813,19814,42529,42530,2.422583483861363e-8,NE_NCC
8454,19814,19815,42530,42531,2.4238352288298008e-8,NE_NCC
8455,19815,19816,42531,42532,2.4250869739402765e-8,NE_NCC
8456,19816,19817,42532,42533,2.426338719191806e-8,NE_NCC
8457,19817,19818,42533,42534,2.427590464584171e-8,NE_NCC
8458,19818,19819,42534,42535,2.4288422101179165e-8,NE_NCC
8459,19819,19820,42535,42536,2.430093955791811e-8,NE_NCC
8460,19820,19821,42536,42537,2.4313457016066446e-8,NE_NCC
8461,19821,19822,42537,42538,2.432597447561444e-8,NE_NCC
8462,19822,19823,42538,42539,2.433849193656008e-8,NE_NCC
8463,19823,19824,42539,42540,2.435100939890841e-8,NE_NCC
8464,19824,19825,42540,42541,2.4363526862650203e-8,NE_NCC
8465,19825,19826,42541,42542,2.437604432778292e-8,NE_NCC
8466,19826,19827,42542,42543,2.4388561794312078e-8,NE_NCC
8467,19827,19828,42543,42544,2.440107926222555e-8,NE_NCC
8468,19828,19829,42544,42545,2.4413596731531157e-8,NE_NCC
8469,19829,19830,42545,42546,2.4426114202219302e-8,NE_NCC
8470,19830,19831,42546,42547,2.4438631674287843e-8,NE_NCC
8471,19831,19832,42547,42548,2.4451149147742123e-8,NE_NCC
8472,19832,19833,42548,42549,2.446366662257007e-8,NE_NCC
8473,19833,19834,42549,42550,2.4476184098779526e-8,NE_NCC
8474,19834,19835,42550,42551,2.4488701576360934e-8,NE_NCC
8475,19835,19836,42551,42552,2.4501219055312137e-8,NE_NCC
8476,19836,19837,42552,42553,2.4513736535638545e-8,NE_NCC
8477,19837,19838,42553,42554,2.4526254017328096e-8,NE_NCC
8478,19838,19839,42554,42555,2.453877150038866e-8,NE_NCC
8479,19839,19840,42555,42556,2.4551288984810597e-8,NE_NCC
8480,19840,19841,42556,42557,2.456380647059199e-8,NE_NCC
8481,19841,19842,42557,42558,2.4576323957737978e-8,NE_NCC
8482,19842,19843,42558,42559,2.458884144623939e-8,NE_NCC
8483,19843,19844,42559,42560,2.4601358936093672e-8,NE_NCC
8484,19844,19845,42560,42561,2.461387642730671e-8,NE_NCC
8485,19845,19846,42561,42562,2.462639391986609e-8,NE_NCC
8486,19846,19847,42562,42563,2.463891141378e-8,NE_NCC
8487,19847,19848,42563,42564,2.4651428909036174e-8,NE_NCC
8488,19848,19849,42564,42565,2.466394640564518e-8,NE_NCC
8489,19849,19850,42565,42566,2.467646390358753e-8,NE_NCC
8490,19850,19851,42566,42567,2.4688981402876075e-8,NE_NCC
8491,19851,19852,42567,42568,2.4701498903508787e-8,NE_NCC
8492,19852,19853,42568,42569,2.471401640546863e-8,NE_NCC
8493,19853,19854,42569,42570,2.472653390876862e-8,NE_NCC
8494,19854,19855,42570,42571,2.473905141340174e-8,NE_NCC
8495,19855,19856,42571,42572,2.4751568919370938e-8,NE_NCC
8496,19856,19857,42572,42573,2.4764086426659138e-8,NE_NCC
8497,19857,19858,42573,42574,2.4776603935279308e-8,NE_NCC
8498,19858,19859,42574,42575,2.4789121445229697e-8,NE_NCC
8499,19859,19860,42575,42576,2.4801638956492963e-8,NE_NCC
8500,19860,19861,42576,42577,2.48141564690823e-8,NE_NCC
8501,19861,19862,42577,42578,2.4826673982995708e-8,NE_NCC
8502,19862,19863,42578,42579,2.483919149821603e-8,NE_NCC
8503,19863,19864,42579,42580,2.4851709014756396e-8,NE_NCC
8504,19864,19865,42580,42581,2.486422653260993e-8,NE_NCC
8505,19865,19866,42581,42582,2.4876744051779514e-8,NE_NCC
8506,19866,19867,42582,42583,2.488926157224811e-8,NE_NCC
8507,19867,19868,42583,42584,2.4901779094028802e-8,NE_NCC
8508,19868,19869,42584,42585,2.4914296617119816e-8,NE_NCC
8509,19869,19870,42585,42586,2.4926814141503848e-8,NE_NCC
8510,19870,19871,42586,42587,2.4939331667194117e-8,NE_NCC
8511,19871,19872,42587,42588,2.4951849194188787e-8,NE_NCC
8512,19872,19873,42588,42589,2.4964366722470537e-8,NE_NCC
8513,19873,19874,42589,42590,2.497688425205279e-8,NE_NCC
8514,19874,19875,42590,42591,2.4989401782933496e-8,NE_NCC
8515,19875,19876,42591,42592,2.500191931509552e-8,NE_NCC
8516,19876,19877,42592,42593,2.5014436848552145e-8,NE_NCC
8517,19877,19878,42593,42594,2.5026954383296363e-8,NE_NCC
8518,19878,19879,42594,42595,2.5039471919331356e-8,NE_NCC
8519,19879,19880,42595,42596,2.5051989456639847e-8,NE_NCC
8520,19880,19881,42596,42597,2.506450699523534e-8,NE_NCC
8521,19881,19882,42597,42598,2.5077024535115726e-8,NE_NCC
8522,19882,19883,42598,42599,2.5089542076263916e-8,NE_NCC
8523,19883,19884,42599,42600,2.5102059618693307e-8,NE_NCC
8524,19884,19885,42600,42601,2.511457716240188e-8,NE_NCC
8525,19885,19886,42601,42602,2.5127094707372637e-8,NE_NCC
8526,19886,19887,42602,42603,2.513961225361866e-8,NE_NCC
8527,19887,19888,42603,42604,2.515212980113844e-8,NE_NCC
8528,19888,19889,42604,42605,2.51646473499144e-8,NE_NCC
8529,19889,19890,42605,42606,2.5177164899960255e-8,NE_NCC
8530,19890,19891,42606,42607,2.5189682451268883e-8,NE_NCC
8531,19891,19892,42607,42608,2.5202200003843495e-8,NE_NCC
8532,19892,19893,42608,42609,2.521471755766684e-8,NE_NCC
8533,19893,19894,42609,42610,2.522723511275258e-8,NE_NCC
8534,19894,19895,42610,42611,2.5239752669098738e-8,NE_NCC
8535,19895,19896,42611,42612,2.5252270226687907e-8,NE_NCC
8536,19896,19897,42612,42613,2.526478778553388e-8,NE_NCC
8537,19897,19898,42613,42614,2.5277305345634742e-8,NE_NCC
8538,19898,19899,42614,42615,2.5289822906973012e-8,NE_NCC
8539,19899,19900,42615,42616,2.530234046956246e-8,NE_NCC
8540,19900,19901,42616,42617,2.5314858033396097e-8,NE_NCC
8541,19901,19902,42617,42618,2.5327375598477107e-8,NE_NCC
8542,19902,19903,42618,42619,2.533989316478834e-8,NE_NCC
8543,19903,19904,42619,42620,2.535241073234337e-8,NE_NCC
8544,19904,19905,42620,42621,2.5364928301140127e-8,NE_NCC
8545,19905,19906,42621,42622,2.5377445871161798e-8,NE_NCC
8546,19906,19907,42622,42623,2.5389963442421557e-8,NE_NCC
8547,19907,19908,42623,42624,2.540248101491789e-8,NE_NCC
8548,19908,19909,42624,42625,2.54149985886333e-8,NE_NCC
8549,19909,19910,42625,42626,2.5427516163581602e-8,NE_NCC
8550,19910,19911,42626,42627,2.5440033739760915e-8,NE_NCC
8551,19911,19912,42627,42628,2.5452551317153887e-8,NE_NCC
8552,19912,19913,42628,42629,2.54650688957743e-8,NE_NCC
8553,19913,19914,42629,42630,2.5477586475615176e-8,NE_NCC
8554,19914,19915,42630,42631,2.5490104056679857e-8,NE_NCC
8555,19915,19916,42631,42632,2.550262163895106e-8,NE_NCC
8556,19916,19917,42632,42633,2.55151392224424e-8,NE_NCC
8557,19917,19918,42633,42634,2.55276568071523e-8,NE_NCC
8558,19918,19919,42634,42635,2.5540174393063252e-8,NE_NCC
8559,19919,19920,42635,42636,2.5552691980189115e-8,NE_NCC
8560,19920,19921,42636,42637,2.556520956852811e-8,NE_NCC
8561,19921,19922,42637,42638,2.5577727158062848e-8,NE_NCC
8562,19922,19923,42638,42639,2.5590244748807163e-8,NE_NCC
8563,19923,19924,42639,42640,2.5602762340759324e-8,NE_NCC
8564,19924,19925,42640,42641,2.5615279933901928e-8,NE_NCC
8565,19925,19926,42641,42642,2.5627797528248806e-8,NE_NCC
8566,19926,19927,42642,42643,2.5640315123793036e-8,NE_NCC
8567,19927,19928,42643,42644,2.5652832720538103e-8,NE_NCC
8568,19928,19929,42644,42645,2.56653503184665e-8,NE_NCC
8569,19929,19930,42645,42646,2.5677867917592268e-8,NE_NCC
8570,19930,19931,42646,42647,2.5690385517913548e-8,NE_NCC
8571,19931,19932,42647,42648,2.5702903119413055e-8,NE_NCC
8572,19932,19933,42648,42649,2.5715420722104618e-8,NE_NCC
8573,19933,19934,42649,42650,2.5727938325986613e-8,NE_NCC
8574,19934,19935,42650,42651,2.574045593104146e-8,NE_NCC
8575,19935,19936,42651,42652,2.575297353728327e-8,NE_NCC
8576,19936,19937,42652,42653,2.5765491144705078e-8,NE_NCC
8577,19937,19938,42653,42654,2.5778008753310244e-8,NE_NCC
8578,19938,19939,42654,42655,2.579052636308168e-8,NE_NCC
8579,19939,19940,42655,42656,2.580304397403307e-8,NE_NCC
8580,19940,19941,42656,42657,2.5815561586162688e-8,NE_NCC
8581,19941,19942,42657,42658,2.582807919945336e-8,NE_NCC
8582,19942,19943,42658,42659,2.5840596813918925e-8,NE_NCC
8583,19943,19944,42659,42660,2.5853114429557774e-8,NE_NCC
8584,19944,19945,42660,42661,2.586563204635242e-8,NE_NCC
8585,19945,19946,42661,42662,2.5878149664316863e-8,NE_NCC
8586,19946,19947,42662,42663,2.5890667283449563e-8,NE_NCC
8587,19947,19948,42663,42664,2.590318490373304e-8,NE_NCC
8588,19948,19949,42664,42665,2.5915702525181103e-8,NE_NCC
8589,19949,19950,42665,42666,2.5928220147787258e-8,NE_NCC
8590,19950,19951,42666,42667,2.5940737771554906e-8,NE_NCC
8591,19951,19952,42667,42668,2.5953255396466423e-8,NE_NCC
8592,19952,19953,42668,42669,2.596577302253599e-8,NE_NCC
8593,19953,19954,42669,42670,2.597829064976227e-8,NE_NCC
8594,19954,19955,42670,42671,2.5990808278127307e-8,NE_NCC
8595,19955,19956,42671,42672,2.600332590764554e-8,NE_NCC
8596,19956,19957,42672,42673,2.601584353831529e-8,NE_NCC
8597,19957,19958,42673,42674,2.6028361170119033e-8,NE_NCC
8598,19958,19959,42674,42675,2.6040878803071003e-8,NE_NCC
8599,19959,19960,42675,42676,2.6053396437169446e-8,NE_NCC
8600,19960,19961,42676,42677,2.606591407239696e-8,NE_NCC
8601,19961,19962,42677,42678,2.607843170876774e-8,NE_NCC
8602,19962,19963,42678,42679,2.6090949346274837e-8,NE_NCC
8603,19963,19964,42679,42680,2.610346698492194e-8,NE_NCC
8604,19964,19965,42680,42681,2.6115984624691515e-8,NE_NCC
8605,19965,19966,42681,42682,2.612850226559784e-8,NE_NCC
8606,19966,19967,42682,42683,2.6141019907639288e-8,NE_NCC
8607,19967,19968,42683,42684,2.6153537550798297e-8,NE_NCC
8608,19968,19969,42684,42685,2.6166055195089186e-8,NE_NCC
8609,19969,19970,42685,42686,2.6178572840510378e-8,NE_NCC
8610,19970,19971,42686,42687,2.6191090487044228e-8,NE_NCC
8611,19971,19972,42687,42688,2.6203608134705196e-8,NE_NCC
8612,19972,19973,42688,42689,2.6216125783491555e-8,NE_NCC
8613,19973,19974,42689,42690,2.622864343338582e-8,NE_NCC
8614,19974,19975,42690,42691,2.6241161084402348e-8,NE_NCC
8615,19975,19976,42691,42692,2.6253678736534162e-8,NE_NCC
8616,19976,19977,42692,42693,2.6266196389785118e-8,NE_NCC
8617,19977,19978,42693,42694,2.627871404413738e-8,NE_NCC
8618,19978,19979,42694,42695,2.6291231699605706e-8,NE_NCC
8619,19979,19980,42695,42696,2.6303749356188288e-8,NE_NCC
8620,19980,19981,42696,42697,2.6316267013867522e-8,NE_NCC
8621,19981,19982,42697,42698,2.632878467265789e-8,NE_NCC
8622,19982,19983,42698,42699,2.6341302332557967e-8,NE_NCC
8623,19983,19984,42699,42700,2.6353819993549806e-8,NE_NCC
8624,19984,19985,42700,42701,2.636633765564825e-8,NE_NCC
8625,19985,19986,42701,42702,2.637885531884614e-8,NE_NCC
8626,19986,19987,42702,42703,2.6391372983147314e-8,NE_NCC
8627,19987,19988,42703,42704,2.6403890648534198e-8,NE_NCC
8628,19988,19989,42704,42705,2.6416408315021162e-8,NE_NCC
8629,19989,19990,42705,42706,2.6428925982606967e-8,NE_NCC
8630,19990,19991,42706,42707,2.6441443651273608e-8,NE_NCC
8631,19991,19992,42707,42708,2.6453961321035874e-8,NE_NCC
8632,19992,19993,42708,42709,2.646647899189216e-8,NE_NCC
8633,19993,19994,42709,42710,2.647899666382455e-8,NE_NCC
8634,19994,19995,42710,42711,2.6491514336848083e-8,NE_NCC
8635,19995,19996,42711,42712,2.650403201096111e-8,NE_NCC
8636,19996,19997,42712,42713,2.6516549686145567e-8,NE_NCC
8637,19997,19998,42713,42714,2.6529067362416364e-8,NE_NCC
8638,19998,19999,42714,42715,2.6541585039766755e-8,NE_NCC
8639,19999,20000,42715,42716,2.655410271820033e-8,NE_NCC
8640,20000,20001,42716,42717,2.656662039769942e-8,NE_NCC
8641,20001,20002,42717,42718,2.6579138078278752e-8,NE_NCC
8642,20002,20003,42718,42719,2.659165575993692e-8,NE_NCC
8643,20003,20004,42719,42720,2.6604173442655964e-8,NE_NCC
8644,20004,20005,42720,42721,2.661669112645074e-8,NE_NCC
8645,20005,20006,42721,42722,2.6629208811319702e-8,NE_NCC
8646,20006,20007,42722,42723,2.6641726497245077e-8,NE_NCC
8647,20007,20008,42723,42724,2.6654244184241693e-8,NE_NCC
8648,20008,20009,42724,42725,2.6666761872308003e-8,NE_NCC
8649,20009,20010,42725,42726,2.6679279561426212e-8,NE_NCC
8650,20010,20011,42726,42727,2.6691797251611117e-8,NE_NCC
8651,20011,20012,42727,42728,2.6704314942855822e-8,NE_NCC
8652,20012,20013,42728,42729,2.6716832635164252e-8,NE_NCC
8653,20013,20014,42729,42730,2.672935032851862e-8,NE_NCC
8654,20014,20015,42730,42731,2.6741868022933738e-8,NE_NCC
8655,20015,20016,42731,42732,2.675438571840814e-8,NE_NCC
8656,20016,20017,42732,42733,2.6766903414924025e-8,NE_NCC
8657,20017,20018,42733,42734,2.677942111249628e-8,NE_NCC
8658,20018,20019,42734,42735,2.6791938811123342e-8,NE_NCC
8659,20019,20020,42735,42736,2.6804456510787475e-8,NE_NCC
8660,20020,20021,42736,42737,2.6816974211503508e-8,NE_NCC
8661,20021,20022,42737,42738,2.6829491913264636e-8,NE_NCC
8662,20022,20023,42738,42739,2.684200961607463e-8,NE_NCC
8663,20023,20024,42739,42740,2.6854527319915863e-8,NE_NCC
8664,20024,20025,42740,42741,2.686704502480332e-8,NE_NCC
8665,20025,20026,42741,42742,2.6879562730735306e-8,NE_NCC
8666,20026,20027,42742,42743,2.689208043769401e-8,NE_NCC
8667,20027,20028,42743,42744,2.6904598145694523e-8,NE_NCC
8668,20028,20029,42744,42745,2.6917115854735487e-8,NE_NCC
8669,20029,20030,42745,42746,2.6929633564798686e-8,NE_NCC
8670,20030,20031,42746,42747,2.6942151275899442e-8,NE_NCC
8671,20031,20032,42747,42748,2.6954668988036106e-8,NE_NCC
8672,20032,20033,42748,42749,2.696718670119092e-8,NE_NCC
8673,20033,20034,42749,42750,2.6979704415379034e-8,NE_NCC
8674,20034,20035,42750,42751,2.6992222130593074e-8,NE_NCC
8675,20035,20036,42751,42752,2.7004739846837583e-8,NE_NCC
8676,20036,20037,42752,42753,2.7017257564094335e-8,NE_NCC
8677,20037,20038,42753,42754,2.702977528237869e-8,NE_NCC
8678,20038,20039,42754,42755,2.7042293001689016e-8,NE_NCC
8679,20039,20040,42755,42756,2.7054810722007382e-8,NE_NCC
8680,20040,20041,42756,42757,2.7067328443348928e-8,NE_NCC
8681,20041,20042,42757,42758,2.70798461657124e-8,NE_NCC
8682,20042,20043,42758,42759,2.7092363889079615e-8,NE_NCC
8683,20043,20044,42759,42760,2.7104881613465824e-8,NE_NCC
8684,20044,20045,42760,42761,2.711739933886966e-8,NE_NCC
8685,20045,20046,42761,42762,2.7129917065273105e-8,NE_NCC
8686,20046,20047,42762,42763,2.7142434792691196e-8,NE_NCC
8687,20047,20048,42763,42764,2.715495252111746e-8,NE_NCC
8688,20048,20049,42764,42765,2.716747025055549e-8,NE_NCC
8689,20049,20050,42765,42766,2.7179987980987603e-8,NE_NCC
8690,20050,20051,42766,42767,2.7192505712428945e-8,NE_NCC
8691,20051,20052,42767,42768,2.720502344487816e-8,NE_NCC
8692,20052,20053,42768,42769,2.721754117831722e-8,NE_NCC
8693,20053,20054,42769,42770,2.7230058912761352e-8,NE_NCC
8694,20054,20055,42770,42771,2.724257664820921e-8,NE_NCC
8695,20055,20056,42771,42772,2.7255094384642775e-8,NE_NCC
8696,20056,20057,42772,42773,2.726761212207731e-8,NE_NCC
8697,20057,20058,42773,42774,2.7280129860505895e-8,NE_NCC
8698,20058,20059,42774,42775,2.7292647599932706e-8,NE_NCC
8699,20059,20060,42775,42776,2.730516534033974e-8,NE_NCC
8700,20060,20061,42776,42777,2.7317683081742317e-8,NE_NCC
8701,20061,20062,42777,42778,2.7330200824139005e-8,NE_NCC
8702,20062,20063,42778,42779,2.7342718567511805e-8,NE_NCC
8703,20063,20064,42779,42780,2.7355236311876097e-8,NE_NCC
8704,20064,20065,42780,42781,2.7367754057230454e-8,NE_NCC
8705,20065,20066,42781,42782,2.7380271803556905e-8,NE_NCC
8706,20066,20067,42782,42783,2.739278955087063e-8,NE_NCC
8707,20067,20068,42783,42784,2.7405307299170602e-8,NE_NCC
8708,20068,20069,42784,42785,2.741782504843839e-8,NE_NCC
8709,20069,20070,42785,42786,2.7430342798689708e-8,NE_NCC
8710,20070,20071,42786,42787,2.744286054991731e-8,NE_NCC
8711,20071,20072,42787,42788,2.74553783021258e-8,NE_NCC
8712,20072,20073,42788,42789,2.7467896055296943e-8,NE_NCC
8713,20073,20074,42789,42790,2.7480413809445944e-8,NE_NCC
8714,20074,20075,42790,42791,2.749293156457172e-8,NE_NCC
8715,20075,20076,42791,42792,2.7505449320656367e-8,NE_NCC
8716,20076,20077,42792,42793,2.7517967077714834e-8,NE_NCC
8717,20077,20078,42793,42794,2.7530484835746026e-8,NE_NCC
8718,20078,20079,42794,42795,2.7543002594732168e-8,NE_NCC
8719,20079,20080,42795,42796,2.7555520354688192e-8,NE_NCC
8720,20080,20081,42796,42797,2.756803811561308e-8,NE_NCC
8721,20081,20082,42797,42798,2.7580555877488723e-8,NE_NCC
8722,20082,20083,42798,42799,2.7593073640330618e-8,NE_NCC
8723,20083,20084,42799,42800,2.7605591404131613e-8,NE_NCC
8724,20084,20085,42800,42801,2.761810916889642e-8,NE_NCC
8725,20085,20086,42801,42802,2.7630626934606507e-8,NE_NCC
8726,20086,20087,42802,42803,2.764314470127769e-8,NE_NCC
8727,20087,20088,42803,42804,2.7655662468908626e-8,NE_NCC
8728,20088,20089,42804,42805,2.766818023748104e-8,NE_NCC
8729,20089,20090,42805,42806,2.7680698007010552e-8,NE_NCC
8730,20090,20091,42806,42807,2.7693215777495977e-8,NE_NCC
8731,20091,20092,42807,42808,2.7705733548918965e-8,NE_NCC
8732,20092,20093,42808,42809,2.771825132129532e-8,NE_NCC
8733,20093,20094,42809,42810,2.7730769094618028e-8,NE_NCC
8734,20094,20095,42810,42811,2.7743286868891434e-8,NE_NCC
8735,20095,20096,42811,42812,2.775580464409724e-8,NE_NCC
8736,20096,20097,42812,42813,2.776832242025139e-8,NE_NCC
8737,20097,20098,42813,42814,2.7780840197352292e-8,NE_NCC
8738,20098,20099,42814,42815,2.779335797538192e-8,NE_NCC
8739,20099,20100,42815,42816,2.7805875754355894e-8,NE_NCC
8740,20100,20101,42816,42817,2.7818393534272954e-8,NE_NCC
8741,20101,20102,42817,42818,2.783091131511488e-8,NE_NCC
8742,20102,20103,42818,42819,2.7843429096897367e-8,NE_NCC
8743,20103,20104,42819,42820,2.7855946879619172e-8,NE_NCC
8744,20104,20105,42820,42821,2.786846466326204e-8,NE_NCC
8745,20105,20106,42821,42822,2.7880982447841663e-8,NE_NCC
8746,20106,20107,42822,42823,2.7893500233351202e-8,NE_NCC
8747,20107,20108,42823,42824,2.7906018019795042e-8,NE_NCC
8748,20108,20109,42824,42825,2.7918535807154852e-8,NE_NCC
8749,20109,20110,42825,42826,2.793105359544662e-8,NE_NCC
8750,20110,20111,42826,42827,2.7943571384668867e-8,NE_NCC
8751,20111,20112,42827,42828,2.7956089174803332e-8,NE_NCC
8752,20112,20113,42828,42829,2.7968606965865953e-8,NE_NCC
8753,20113,20114,42829,42830,2.7981124757855447e-8,NE_NCC
8754,20114,20115,42830,42831,2.7993642550753366e-8,NE_NCC
8755,20115,20116,42831,42832,2.8006160344575932e-8,NE_NCC
8756,20116,20117,42832,42833,2.801867813932136e-8,NE_NCC
