node_id,x,y
471,5.027916143067025e-7,-5.027916143067013e-7
472,5.413038803205549e-7,-4.6231718914821557e-7
473,5.765610670066232e-7,-4.188961351724647e-7
474,6.083379937733622e-7,-3.7279000203978217e-7
475,6.364304780983856e-7,-3.2427752542503744e-7
476,6.606566453516832e-7,-2.7365294257657924e-7
477,6.80858103598188e-7,-2.2122420819883837e-7
478,6.969009758069723e-7,-1.673111214734593e-7
479,7.086767827598609e-7,-1.1224337560841527e-7
480,7.161031708615157e-7,-5.635854180932147e-8
481,7.191244800000001e-7,-1.0568081911446059e-21
482,7.177121475861291e-7,5.6485171023787515e-8
483,7.118649459052215e-7,1.1274833104385438e-7
484,7.016090509402697e-7,1.684414303091151e-7
485,6.86997941864539e-7,2.2321916258325806e-7
486,6.68112131447962e-7,2.767411060317397e-7
487,6.450587286687476e-7,3.2867383867524936e-7
488,6.179708358631405e-7,3.786930152644234e-7
489,5.870067837754679e-7,4.264853926405265e-7
490,5.52349208881485e-7,4.717507909367013e-7
491,5.142039783437999e-7,5.142039783437955e-7
492,4.727989689132006e-7,5.535764676104766e-7
493,4.283827070075431e-7,5.896182129676781e-7
494,3.812228780749854e-7,6.220991967587589e-7
495,3.3160471417539276e-7,6.508108957156546e-7
496,2.79829269486903e-7,6.7556761754424e-7
497,2.2621159415989155e-7,6.962076992640643e-7
498,1.7107881759232277e-7,7.12594559584628e-7
499,1.1476815278562018e-7,7.246175984866631e-7
500,5.7624833954006854e-8,7.321929381076478e-7
501,-1.805428550044364e-22,7.35264e-7
502,-5.775146316847016e-8,7.338019148322615e-7
503,-1.1527310822106174e-7,7.278057616320235e-7
504,-1.7220912642797598e-7,7.173026347179262e-7
505,-2.2820654854430861e-7,7.023475375304163e-7
506,-2.8291743294206586e-7,6.830231036405183e-7
507,-3.3600102742560225e-7,6.594391462860182e-7
508,-3.871258912996288e-7,6.31732038848536e-7
509,-4.3597196447560274e-7,6.000639297365246e-7
510,-4.822325707016882e-7,5.646217961714053e-7
511,-5.256163423808924e-7,5.256163423808949e-7
512,-5.658490549003985e-7,4.832807486781855e-7
513,-6.026753589287333e-7,4.3786927884262156e-7
514,-6.358603997441529e-7,3.896557541101932e-7
515,-6.65191313332924e-7,3.3893190292574814e-7
